id_14854262 __stool_NN_2
id_00306102 __takeoff_NN_1
id_07737745 __peanut_NN_4
id_08368907 __generation_NN_2
id_02468793 __unitize_VB_1
id_02468261 __sectionalize_VB_1
id_01044377 __susurrate_VB_1
id_02467203 __liberalize_VB_2
id_02467003 __liberalize_VB_1
id_00865958 __maledict_VB_1
id_09585434 __teutonic_deity_NN_1
id_02466134 __sponsor_VB_3
id_03671473 __line_NN_23
id_08289089 __youth_culture_NN_1
id_09899929 __sophist_NN_2
id_02465939 __send_packing_VB_1
id_02465297 __probate_VB_2
id_02464725 __favour_VB_1
id_02464342 __slack_VB_1
id_00623370 __overworking_NN_1
id_02463141 __ballot_VB_1
id_01249724 __rub_VB_1
id_09895222 __careerist_NN_1
id_08997310 __singapore_island_NN_1
id_04478889 __trench_NN_3
id_02461314 __vote_VB_1
id_05588174 __vertebral_column_NN_1
id_02460619 __rent_VB_4
id_02460483 __tenant_VB_1
id_02460199 __rent_VB_1
id_06681976 __newssheet_NN_1
id_02458943 __lobby_VB_1
id_15226046 __quarter_NN_5
id_09820044 __atheist_NN_1
id_02458747 __canvass_VB_2
id_02294179 __share_VB_4
id_02458103 __relate_VB_5
id_04375926 __synchroscope_NN_1
id_08321218 __sinn_fein_NN_1
id_10067011 __revivalist_NN_1
id_02457233 __respect_VB_2
id_12693590 __family_callitrichaceae_NN_1
id_15257416 __first_period_NN_1
id_02456493 __lay_to_rest_VB_1
id_00085907 __salve_VB_2
id_02456031 __guard_VB_1
id_02455407 __watch_over_VB_1
id_00653518 __countdown_NN_1
id_02454939 __police_VB_1
id_09826821 __ayah_NN_1
id_02454312 __poll_VB_1
id_02453889 __support_VB_3
id_02453321 __ward_off_VB_1
id_02452885 __prevent_VB_1
id_10726031 __transvestite_NN_1
id_02452758 __embargo_VB_2
id_13194918 __silvery_spleenwort_NN_2
id_00185103 __nitrate_VB_1
id_15246853 __second_NN_2
id_02451370 __impede_VB_1
id_02450256 __take_part_VB_1
id_02449847 __let_in_VB_1
id_02448185 __organize_VB_1
id_04578708 __whirler_NN_2
id_09283623 __ford_NN_7
id_04149374 __scooter_NN_2
id_02447001 __skipper_VB_1
id_02446819 __intern_VB_2
id_11990804 __leucogenes_NN_1
id_02446504 __vet_VB_1
id_13421462 __budget_NN_2
id_03376595 __folding_chair_NN_1
id_02444662 __license_VB_1
id_07497976 __fascination_NN_2
id_07536870 __repentance_NN_1
id_13547199 __rectification_NN_1
id_11714853 __water_lily_NN_1
id_12020507 __marigold_NN_1
id_02948719 __candlewick_NN_1
id_02444159 __work_VB_16
id_01318659 __scan_VB_3
id_02272707 __order_dermaptera_NN_1
id_02443849 __run_VB_4
id_02084104 __exteriorize_VB_1
id_01305241 __wharf_VB_5
id_04698112 __ornateness_NN_2
id_00828003 __prophesy_VB_2
id_06657202 __control_NN_11
id_02442205 __govern_VB_2
id_09755241 __absconder_NN_1
id_10744164 __vacationist_NN_1
id_15156001 __today_NN_2
id_00142191 __shape_VB_3
id_02440244 __lead_VB_7
id_02509694 __genus_ailurus_NN_1
id_00326773 __grill_VB_1
id_01797730 __afflict_VB_1
id_02438383 __juggle_VB_3
id_10498422 __quarreller_NN_1
id_02437465 __toy_VB_1
id_05499542 __striatum_NN_1
id_13193642 __woodfern_NN_1
id_02435634 __penetrate_VB_4
id_04688842 __temptingness_NN_1
id_02435311 __affiliate_VB_2
id_02434976 __join_VB_1
id_01143040 __readying_NN_1
id_01941093 __pilot_VB_1
id_02434541 __confederate_VB_2
id_00002684 __physical_object_NN_1
id_14892138 __guanine_NN_1
id_02433549 __revise_VB_2
id_00800421 __women's_liberation_movement_NN_1
id_12932706 __chervil_NN_1
id_03120778 __courtroom_NN_1
id_02346627 __porcupine_NN_1
id_02433123 __shake_up_VB_2
id_02432530 __organize_VB_2
id_02431971 __administrate_VB_1
id_00384510 __insert_NN_3
id_02430922 __imprint_VB_1
id_02430191 __ally_VB_1
id_02428924 __meet_VB_7
id_02428487 __withdraw_VB_7
id_02427916 __ordain_VB_1
id_02427726 __ordain_VB_3
id_07246742 __remonstration_NN_1
id_02427103 __set_up_VB_1
id_04089666 __riding_boot_NN_1
id_02426799 __restore_VB_5
id_06990544 __berber_NN_2
id_12851094 __lion's-ear_NN_1
id_12540250 __sea_pea_NN_1
id_02426395 __shut_down_VB_1
id_02425913 __close_VB_4
id_08970189 __marrakesh_NN_1
id_02425462 __open_VB_4
id_02424984 __volunteer_VB_3
id_04387706 __tamping_bar_NN_1
id_08279524 __military_academy_NN_1
id_13989280 __mourning_NN_1
id_02424128 __subjugate_VB_1
id_02423762 __suppress_VB_3
id_10312287 __meteorologist_NN_1
id_08765771 __naze_NN_1
id_13810323 __unit_NN_2
id_01330986 __integrative_JJ_1
id_02508742 __ringtail_NN_1
id_01307389 __plane_VB_3
id_02422663 __restrain_VB_1
id_02587532 __manage_VB_3
id_02421749 __bail_VB_1
id_08069878 __securities_firm_NN_1
id_12867679 __scutellaria_NN_1
id_02420991 __man_VB_1
id_02420789 __job_VB_3
id_02420232 __farm_VB_1
id_02419773 __travail_VB_1
id_11459369 __will-o'-the-wisp_NN_1
id_02418686 __play_VB_5
id_02418421 __recreate_VB_2
id_14869975 __flyspeck_NN_1
id_02418029 __warm_the_bench_VB_1
id_00254415 __sanitization_NN_1
id_02417908 __moon_on_VB_1
id_05531814 __windpipe_NN_1
id_06512580 __application_NN_2
id_02399000 __ruminant_NN_1
id_05408684 __gi_hormones_NN_1
id_02415831 __occupy_VB_1
id_03040229 __cleaning_pad_NN_1
id_01355326 __true_bacteria_NN_1
id_03528523 __home_computer_NN_1
id_02414710 __assist_VB_2
id_12283542 __western_paper_birch_NN_1
id_00571596 __pull_VB_17
id_07817871 __florence_fennel_NN_2
id_09368224 __neighbour_NN_2
id_01011425 __stocktaking_NN_2
id_09777012 __factor_NN_4
id_02410175 __retain_VB_2
id_12624249 __genus_chaenomeles_NN_1
id_02409412 __hire_VB_1
id_02408281 __drive_VB_13
id_02407987 __work_VB_12
id_06602324 __symbolization_NN_1
id_11416534 __position_effect_NN_1
id_02405390 __supplant_VB_1
id_06278136 __sound_NN_5
id_05938976 __templet_NN_1
id_01173038 __blow_NN_1
id_09928136 __ecclesiastic_NN_1
id_01999186 __lepas_fascicularis_NN_1
id_02404224 __remove_VB_2
id_01843364 __junketeer_VB_1
id_02403537 __lay_off_VB_2
id_02402825 __terminate_VB_4
id_00418921 __crack_down_VB_1
id_02188198 __swosh_VB_1
id_12261359 __fagus_sylvatica_NN_1
id_02401523 __propose_VB_4
id_05968450 __occultism_NN_1
id_02400378 __sort_VB_1
id_04862747 __presence_of_mind_NN_1
id_11432387 __light_air_NN_1
id_05728493 __data_structure_NN_1
id_05529729 __voice_box_NN_1
id_00873469 __tip_off_VB_1
id_12670172 __sarcocephalus_NN_1
id_06098195 __cosmology_NN_2
id_00622584 __hunting_NN_3
id_02398681 __baronetize_VB_1
id_02397637 __upgrade_VB_3
id_12780563 __yellow_trumpet_NN_1
id_04708113 __simplicity_NN_4
id_04618070 __personal_identity_NN_1
id_02395782 __kick_off_VB_1
id_04516874 __utility_NN_6
id_14539960 __shelter_NN_3
id_00124880 __physical_contact_NN_1
id_03804744 __nail_NN_2
id_02395603 __mandate_VB_1
id_02395395 __depute_VB_1
id_02394445 __deputize_VB_2
id_02053941 __near_VB_1
id_01232412 __socializing_NN_1
id_01886756 __placental_mammal_NN_1
id_03358172 __photoflash_NN_1
id_02394183 __take_VB_12
id_01468948 __show_the_door_VB_1
id_02392600 __task_VB_1
id_00289532 __silver_VB_2
id_10377021 __old_woman_NN_1
id_01700470 __ornithischian_dinosaur_NN_1
id_02330742 __capitalize_VB_2
id_02390949 __crown_VB_1
id_01396776 __genus_vorticella_NN_1
id_02390470 __initiate_VB_3
id_02389927 __fraternize_VB_1
id_02389592 __connect_VB_8
id_02388950 __socialize_VB_1
id_11761007 __genus_enterolobium_NN_1
id_02504323 __loxodonta_NN_1
id_00260622 __reform_NN_1
id_02388764 __sophisticate_VB_1
id_02387486 __educate_VB_1
id_02386845 __socialize_VB_2
id_02386675 __invest_VB_3
id_02386388 __vest_VB_1
id_13714184 __degree_NN_6
id_10533983 __yeller_NN_1
id_02386012 __ordinate_VB_1
id_02385634 __post_VB_3
id_02385372 __divest_VB_2
id_12982103 __pythiaceae_NN_1
id_02384940 __pay_for_VB_1
id_05103946 __largeness_NN_3
id_10200531 __importee_NN_1
id_02384275 __seat_VB_3
id_09816771 __associate_NN_1
id_00231567 __override_NN_2
id_02383842 __take_office_VB_1
id_08193212 __nawcwpns_NN_1
id_04747899 __equality_NN_1
id_09083659 __decatur_NN_2
id_01606205 __fortify_VB_2
id_01732713 __harp_VB_2
id_02381571 __ascend_VB_3
id_02381397 __enter_VB_7
id_02380980 __pull_out_VB_4
id_02380571 __pension_off_VB_1
id_10712573 __tipper_NN_1
id_08624385 __station_NN_4
id_02836035 __bicycle_wheel_NN_1
id_02378623 __react_VB_2
id_15016852 __chloride_NN_2
id_02377938 __combine_VB_5
id_00472992 __combustible_JJ_1
id_09075007 __st._petersburg_NN_1
id_02376089 __wage_VB_1
id_11292207 __selznick_NN_1
id_02375131 __pursue_VB_1
id_02643316 __scorpaena_grandicornis_NN_1
id_03422589 __gas-discharge_tube_NN_1
id_02992795 __sellotape_NN_1
id_02373785 __put_forward_VB_2
id_02373015 __work_VB_9
id_13550318 __reproduction_NN_1
id_02510769 __gill_NN_4
id_02371684 __partner_VB_2
id_03099454 __convent_NN_1
id_02216710 __subsidize_VB_1
id_11425580 __atmospheric_phenomenon_NN_1
id_01785532 __scutigera_NN_1
id_02367363 __move_VB_8
id_01257701 __parole_NN_3
id_09367991 __want_NN_3
id_02205095 __tipulidae_NN_1
id_04595855 __wiring_NN_1
id_00215683 __overthrow_NN_1
id_02670382 __particle_accelerator_NN_1
id_02271740 __thripidae_NN_1
id_13344664 __insurance_coverage_NN_1
id_09637211 __black_man_NN_1
id_00272448 __subversion_NN_1
id_11420376 __spontaneous_generation_NN_1
id_02700422 __high_relief_NN_1
id_08682188 __wilkes_land_NN_1
id_04604806 __worm_gear_NN_1
id_09610660 __communicator_NN_1
id_10091564 __hothead_NN_1
id_02362798 __stave_VB_1
id_00601378 __plunge_VB_5
id_09780984 __airhead_NN_1
id_02361811 __machicolate_VB_1
id_02361600 __edge_VB_2
id_15147850 __adolescence_NN_1
id_10388732 __superintendent_NN_1
id_05631449 __purgatory_NN_2
id_11786017 __genus_calla_NN_1
id_00074834 __shed_blood_VB_2
id_00171127 __qualify_VB_7
id_02360497 __top_out_VB_2
id_06122178 __geography_NN_1
id_02020237 __maraud_VB_1
id_12395717 __pipturus_NN_1
id_14373582 __psychological_state_NN_1
id_01419160 __riffle_VB_4
id_02358034 __open_VB_10
id_02357873 __water_VB_2
id_07256375 __psychic_phenomenon_NN_1
id_02357693 __patch_VB_2
id_02357228 __save_VB_9
id_09953178 __conditioner_NN_2
id_02356974 __throw_in_VB_1
id_02356704 __oversupply_VB_1
id_01327301 __waste_VB_5
id_01106587 __ferrying_NN_1
id_02355259 __kick_back_VB_1
id_07394814 __sputtering_NN_1
id_08687884 __water_bearer_NN_2
id_02354536 __wire_VB_1
id_02354287 __joint_VB_2
id_07175102 __misreading_NN_1
id_02353201 __constitutionalize_VB_1
id_05329735 __endocrine_gland_NN_1
id_02352946 __cornice_VB_1
id_02352824 __corbel_VB_1
id_01742310 __genus_charina_NN_1
id_11742310 __sweet_fern_NN_2
id_02352019 __pay_off_VB_2
id_00530442 __decoke_VB_1
id_00858742 __zizz_NN_2
id_07579076 __morsel_NN_2
id_00255214 __washup_NN_1
id_11115558 __land_NN_10
id_11439690 __cloud_NN_1
id_02349597 __shave_VB_3
id_02349212 __trust_VB_5
id_02348927 __hospitalize_VB_1
id_02348324 __consign_VB_1
id_08779504 __suomi_NN_1
id_00976508 __fast_JJ_1
id_00848169 __traduce_VB_1
id_01751173 __overplay_VB_1
id_02345856 __smuggle_VB_1
id_02345647 __spare_VB_3
id_01731031 __sing_VB_1
id_02539334 __master_VB_3
id_07273136 __ticket_NN_2
id_02344243 __pay_VB_10
id_02343595 __sacrifice_VB_1
id_02343374 __bank_VB_3
id_02342132 __supplement_VB_1
id_15180528 __point_in_time_NN_1
id_02341816 __upholster_VB_1
id_02341684 __armour_VB_1
id_14288871 __contusion_NN_1
id_12497669 __parkinsonia_aculeata_NN_1
id_08014615 __followers_of_the_phrophet_NN_1
id_02340897 __muzzle_VB_1
id_12307756 __privet_NN_1
id_02339413 __outfit_VB_1
id_01204803 __wanton_VB_4
id_11776861 __thevetia_NN_1
id_07735179 __vegetable_oyster_NN_2
id_09030752 __suriname_NN_1
id_07454196 __bath_mitzvah_NN_1
id_02337545 __costume_VB_2
id_09961605 __convalescent_NN_1
id_01921559 __worm_family_NN_1
id_01804340 __genus_colinus_NN_1
id_07207410 __repudiation_NN_1
id_03341707 __finger_hole_NN_2
id_07537485 __depression_NN_4
id_02336255 __bush_VB_1
id_04363991 __surgery_NN_2
id_11772879 __kurchi_NN_1
id_03341297 __fingerboard_NN_3
id_02335629 __crenellate_VB_1
id_06473563 __form_NN_8
id_02335363 __glaze_VB_3
id_08040762 __rira_NN_1
id_12036781 __genus_campanula_NN_1
id_01697837 __tomistoma_NN_1
id_02333689 __site_VB_1
id_02332999 __victual_VB_1
id_12681141 __viburnum_dentatum_NN_1
id_02332173 __whisker_VB_1
id_08765069 __oslo_NN_1
id_02331326 __air-cool_VB_1
id_02331175 __wharf_VB_1
id_02330967 __alphabetize_VB_2
id_03033019 __dress_circle_NN_1
id_00635714 __riddle_VB_6
id_02391193 __throne_VB_2
id_02329733 __stock_VB_3
id_06340707 __frau_NN_1
id_02329578 __stock_VB_4
id_02228698 __portion_VB_1
id_02329292 __tube_VB_1
id_03348454 __pyrotechnic_NN_1
id_02155248 __sense_VB_2
id_02326795 __antique_VB_1
id_06028021 __regression_analysis_NN_1
id_02325968 __shop_VB_1
id_00639007 __therapeutic_cloning_NN_1
id_02324478 __lend_VB_1
id_10369317 __oboist_NN_1
id_01572328 __northern_oriole_NN_1
id_02323870 __caption_VB_1
id_02323286 __stock_up_VB_1
id_02323059 __stock_VB_6
id_13001743 __lentinus_NN_1
id_07496463 __suffering_NN_3
id_02322596 __roll_VB_10
id_01184625 __sustain_VB_4
id_02321757 __steal_VB_1
id_02321391 __rob_VB_1
id_10972495 __gaius_flaminius_NN_1
id_02321046 __charge_VB_9
id_10756641 __visionary_NN_1
id_10548537 __salesman_NN_1
id_02320374 __charge_VB_3
id_04881998 __nonindulgence_NN_1
id_02573249 __tilefish_NN_2
id_00019613 __substance_NN_1
id_02317661 __impoverish_VB_1
id_01547459 __tyrannidae_NN_1
id_02748183 __aspersorium_NN_2
id_13189844 __pteridium_aquilinum_NN_1
id_02316868 __give_VB_1
id_08496655 __polar_circle_NN_1
id_02316304 __resign_VB_3
id_11357086 __urban_vi_NN_1
id_02315525 __inherit_VB_1
id_10575594 __seeder_NN_1
id_02315048 __displume_VB_1
id_02393300 __tapiridae_NN_1
id_12074205 __genus_oncidium_NN_1
id_06754415 __subsumption_NN_1
id_07465448 __series_NN_4
id_02314275 __strip_VB_1
id_08963369 __malaysia_NN_1
id_08161068 __electorate_NN_1
id_01160342 __punishment_NN_1
id_02581276 __suborn_VB_1
id_06646628 __vestige_NN_1
id_02310855 __deposit_VB_2
id_02310328 __submit_VB_9
id_02309008 __combine_VB_4
id_12975804 __true_slime_mold_NN_1
id_02308552 __assess_VB_2
id_02835915 __saddle_NN_5
id_06980465 __south-central_dravidian_NN_1
id_03800001 __muscle_relaxant_NN_1
id_12515925 __garbanzo_NN_1
id_02015384 __pull_in_VB_3
id_12015384 __silybum_NN_1
id_10584729 __sexpot_NN_1
id_07885223 __drink_NN_1
id_02838728 __vizor_NN_2
id_02306462 __levy_VB_1
id_02306087 __hive_VB_1
id_02305856 __stash_VB_1
id_02305586 __pick_up_VB_4
id_11158982 __marshall_NN_2
id_00925490 __wonder_VB_3
id_02304648 __snap_up_VB_1
id_05640433 __skillfulness_NN_1
id_02303761 __lapse_VB_5
id_08518171 __encampment_NN_1
id_02302454 __preempt_VB_1
id_02302220 __hold_VB_9
id_00616083 __compression_NN_3
id_00479076 __court_game_NN_1
id_00881998 __felicitate_VB_1
id_02446014 __mephitis_NN_3
id_00253270 __purification_NN_1
id_07368646 __occultation_NN_1
id_12937130 __wild_carrot_NN_1
id_12874642 __sesamum_NN_1
id_02300060 __call_VB_15
id_02299687 __underbid_VB_3
id_04248209 __snap_fastener_NN_1
id_13313899 __indirect_tax_NN_1
id_15032376 __toxicant_NN_1
id_00194170 __milk_VB_1
id_13325010 __rate_NN_2
id_02298471 __market_VB_3
id_02297948 __offer_VB_11
id_02770830 __backseat_NN_2
id_02297409 __offer_VB_6
id_02297142 __proffer_VB_1
id_05352291 __metacarpal_artery_NN_1
id_01068184 __interposition_NN_1
id_00780575 __wander_VB_5
id_08968879 __outer_mongolia_NN_1
id_07209089 __demurrer_NN_1
id_02295550 __share_VB_2
id_02295208 __share_VB_3
id_02295082 __admeasure_VB_1
id_08462320 __information_NN_4
id_01308668 __spanish_war_NN_1
id_02294436 __shell_out_VB_1
id_02574651 __family_echeneididae_NN_1
id_04058239 __rom_NN_1
id_09619824 __individualist_NN_1
id_02291708 __yield_VB_10
id_07907943 __liqueur_NN_1
id_08457976 __series_NN_1
id_03394480 __rattler_NN_2
id_02291548 __net_VB_2
id_06526291 __partnership_NN_3
id_02291258 __sack_up_VB_1
id_02290956 __do_good_VB_1
id_02288656 __cozen_VB_3
id_07979425 __greek_mythology_NN_1
id_02287041 __pick_up_VB_8
id_00204022 __averting_NN_2
id_09849598 __love_NN_3
id_02286687 __strike_VB_12
id_10065066 __ethicist_NN_1
id_02285629 __regain_VB_2
id_10849873 __sir_henry_bessemer_NN_1
id_02285392 __stockpile_VB_1
id_00108181 __smoke_NN_8
id_02284951 __return_VB_10
id_02284803 __pay_off_VB_5
id_02930503 __satanic_JJ_2
id_05702726 __regard_NN_2
id_02283716 __save_VB_10
id_02283324 __retain_VB_3
id_07596684 __sweet_NN_3
id_02282365 __warehouse_VB_1
id_08960363 __benghazi_NN_1
id_12833793 __genus_streptocarpus_NN_1
id_02833793 __pinion_and_ring_gear_NN_1
id_09828760 __pediatrist_NN_1
id_08925552 __sapporo_NN_1
id_02281093 __store_VB_1
id_01270343 __corregidor_NN_1
id_02280869 __tire_VB_3
id_02280132 __preserve_VB_2
id_00920336 __watch_VB_7
id_11182621 __william_mitchell_NN_1
id_07619881 __tapioca_NN_1
id_02278470 __crib_VB_2
id_01384102 __berry_VB_1
id_02278061 __plagiarize_VB_1
id_02277897 __pirate_VB_1
id_02277448 __stick_up_VB_1
id_02277303 __shoplift_VB_1
id_02277138 __rustle_VB_2
id_03922722 __phenylbutazone_NN_1
id_05265417 __alimentary_tract_smear_NN_1
id_10269785 __logistician_NN_1
id_09429934 __selkirk_mountains_NN_1
id_00330457 __speedup_NN_1
id_00734054 __take_VB_13
id_02275152 __raid_VB_3
id_02274299 __take_over_VB_5
id_00883611 __reducible_JJ_1
id_02272549 __seize_VB_3
id_02191311 __tone_down_VB_1
id_02271137 __put_VB_5
id_02270648 __freeload_VB_1
id_01815628 __please_VB_1
id_02270165 __shnorr_VB_1
id_06704740 __law_degree_NN_1
id_01521367 __unravel_VB_2
id_02269894 __scrounge_VB_1
id_08279800 __air_force_academy_NN_1
id_06197664 __trend_NN_3
id_04649651 __sauciness_NN_1
id_10313872 __microscopist_NN_1
id_02269003 __splurge_VB_1
id_10303513 __mauler_NN_1
id_02267989 __use_up_VB_2
id_13248087 __ecclesiastical_benefice_NN_1
id_02145424 __vespertilionid_NN_1
id_10172448 __troglodyte_NN_1
id_02264752 __credit_VB_3
id_04412097 __tent_flap_NN_1
id_01742244 __ridge_VB_2
id_12342498 __wickup_NN_1
id_02063516 __family_balaenidae_NN_1
id_03841666 __office_NN_1
id_05581349 __plate_NN_9
id_08715390 __union_of_burma_NN_1
id_02262752 __submit_VB_4
id_02369012 __family_bathyergidae_NN_1
id_14550469 __amputation_NN_1
id_10128519 __geophysicist_NN_1
id_02262601 __pension_off_VB_2
id_02262139 __certificate_VB_1
id_09897350 __immune_carrier_NN_1
id_04196803 __shipping_room_NN_1
id_08230906 __yakuza_NN_2
id_03017070 __child's_room_NN_1
id_01647672 __give_VB_13
id_00160261 __assimilate_VB_3
id_02276088 __effervescent_JJ_2
id_09918867 __wonder_child_NN_1
id_01049737 __intone_VB_2
id_02260362 __trade_VB_1
id_02260085 __trade_in_VB_1
id_12137569 __grain_sorghum_NN_1
id_02259547 __huckster_VB_2
id_02259005 __trade_VB_4
id_03787523 __mortise_joint_NN_2
id_02336451 __peromyscus_NN_1
id_02258617 __substitute_VB_2
id_02258487 __truncate_VB_1
id_02258291 __reduce_VB_4
id_02257767 __substitute_VB_1
id_02257370 __interchange_VB_2
id_12233759 __genus_cassiope_NN_1
id_04783888 __tenableness_NN_1
id_08898457 __aswan_NN_1
id_07241837 __speechmaking_NN_1
id_03350011 __low_gear_NN_1
id_02256109 __value_VB_2
id_09169801 __gobi_desert_NN_1
id_05223370 __fissure_NN_3
id_14186340 __virus_infection_NN_1
id_02255462 __grant_VB_1
id_02254767 __bounce_VB_6
id_04826999 __religiousness_NN_1
id_02253154 __pay_VB_11
id_02252931 __pay_up_VB_1
id_02251743 __pay_VB_1
id_10556953 __shlepper_NN_1
id_05756203 __transfer_of_training_NN_1
id_02251065 __insure_VB_4
id_10508141 __ratepayer_NN_1
id_02250625 __repair_VB_2
id_13633229 __conductance_unit_NN_1
id_02249741 __remunerate_VB_1
id_01225970 __stroke_VB_1
id_12777436 __styrax_NN_1
id_02249018 __address_VB_7
id_13742358 __zero_NN_2
id_14108713 __coronary_artery_disease_NN_1
id_07286799 __auspice_NN_1
id_09306642 __mount_hubbard_NN_1
id_10383689 __orientalist_NN_1
id_03903868 __plinth_NN_1
id_02247977 __retrieve_VB_1
id_02247749 __de-access_VB_1
id_04666416 __slackness_NN_3
id_03724756 __musjid_NN_1
id_11751765 __poison_bush_NN_2
id_06759063 __understatement_NN_1
id_01143713 __trawl_VB_1
id_01828267 __genus_dacelo_NN_1
id_13065215 __gymnosporangium_NN_1
id_02246686 __deal_VB_12
id_02246456 __deal_VB_9
id_09971839 __courtier_NN_1
id_09424118 __saronic_gulf_NN_1
id_12957608 __pepperwort_NN_1
id_02245555 __push_VB_8
id_01624897 __beat_VB_5
id_05330244 __thyroid_gland_NN_1
id_01449974 __transport_VB_2
id_02244956 __trade_VB_5
id_06263609 __print_media_NN_1
id_02244773 __auctioneer_VB_1
id_07294019 __consequence_NN_2
id_02244603 __realize_VB_5
id_02244426 __palm_off_VB_1
id_02243967 __deaccession_VB_1
id_02242464 __sell_VB_1
id_13566212 __temperature_change_NN_1
id_02242256 __run_VB_25
id_08543916 __corn_belt_NN_1
id_00252020 __swabbing_NN_1
id_02241767 __blackmail_VB_2
id_02241621 __extort_VB_1
id_03128519 __ointment_NN_2
id_02241107 __wring_VB_3
id_09428967 __sediment_NN_1
id_12963796 __sphaeriales_NN_1
id_11633633 __cypress_pine_NN_1
id_09064594 __pasadena_NN_1
id_00875394 __suggest_VB_1
id_02573918 __rachycentridae_NN_1
id_10426749 __photographer_NN_1
id_01456771 __twitch_VB_4
id_02632239 __luvaridae_NN_1
id_07753980 __granadilla_NN_4
id_05585665 __skeletal_structure_NN_1
id_02166986 __family_carabidae_NN_1
id_09693100 __hutu_NN_1
id_02236624 __take_on_VB_4
id_05581693 __nail_NN_1
id_06008896 __coordinate_axis_NN_1
id_08142801 __comptroller_of_the_currency_NN_2
id_05128519 __surface_area_NN_1
id_06707709 __navy_cross_NN_1
id_02234551 __reapportion_VB_1
id_02234087 __apportion_VB_1
id_00720063 __wait_VB_3
id_02758863 __autobahn_NN_1
id_05802185 __reckoning_NN_1
id_02231328 __sneak_VB_4
id_08167365 __the_three_estates_NN_1
